lead_id,campaign_id,lead_name,company,email,phone,status
LEAD560eda88,CMPb0063c92,Dennis Mejia,Taylor and Sons,michaelgreene@example.com,(875)324-3580x732,Contacted
LEAD76c7efa2,CMPb0063c92,Kimberly Morrison,Garcia LLC,amanda61@example.net,(887)243-5919,Contacted
LEAD8ea6f2d7,CMPb0063c92,Tina Rodriguez,"Fletcher, Crawford and Gallagher",robertadams@example.com,9255854973,Converted
LEADdc66ffb7,CMPb0063c92,Mr. David Klein MD,Wright-Savage,timothy25@example.net,+1-293-272-5313x67274,Contacted
LEADf0818eba,CMPb0063c92,Charles Carrillo,Bates-Franco,groberts@example.com,343.261.2165,New
LEAD356330ae,CMPb0063c92,Amanda Taylor,Roberts-Stokes,williamrodriguez@example.net,+1-221-853-9453,New
LEAD42375eb8,CMPb0063c92,Nicole Bryant,Butler LLC,greenekelly@example.org,(260)664-9165,Converted
LEAD66863c12,CMPb0063c92,Richard Smith,Carter-Simpson,millerrebekah@example.net,+1-990-447-7230x705,Converted
LEADcd5390ee,CMPb0063c92,Ruben Wilkins,"Perry, Valenzuela and Ortiz",kwright@example.com,(410)629-2943,Contacted
LEAD3d72a96d,CMPb0063c92,Abigail Patterson,"Nichols, Harris and Harris",campbelljennifer@example.com,001-651-735-9834,Contacted
LEAD35d7fa76,CMPb0063c92,Tamara Hart,Richardson-Pratt,brandonperry@example.net,001-990-224-9704x8113,New
LEAD138210f4,CMPb0063c92,James Lee,Freeman-Rios,westdonald@example.net,+1-310-484-0715,Contacted
LEAD1796a956,CMPb0063c92,Christine Keith,Hoffman PLC,lbryant@example.com,593.899.3778x30080,Qualified
LEAD6bcb0c65,CMPb0063c92,Michael Martinez,"Lopez, Cortez and Dyer",brianrogers@example.com,001-393-285-5452,Qualified
LEADa8a9b7ec,CMPb0063c92,Gary Martinez,"Clark, Anderson and Munoz",piercesharon@example.com,429-844-0567x5228,Contacted
LEAD5f470c67,CMPb0063c92,Dana Fernandez,"Taylor, Hunter and Patrick",whitecarrie@example.org,973-229-9580x3868,Contacted
LEAD986a6210,CMPb0063c92,Laura Wade,"Burton, Walker and Stout",jason07@example.org,+1-234-625-4370,Converted
LEADb99810fe,CMPb0063c92,Steven Bennett,King-Johnson,durantimothy@example.com,(931)612-4601,New
LEADc63da55a,CMPb0063c92,Leah Pena,Rosales Inc,elizabethwong@example.net,001-202-419-1984x876,Converted
LEAD06caea93,CMPb0063c92,Keith Harris,Bryan-Wiggins,ywilliamson@example.com,539-780-6625x131,Qualified
LEAD565240ed,CMPb0063c92,Jessica Zuniga,Wilson Group,riveratony@example.com,+1-613-615-8846,Contacted
LEAD4842998c,CMPb0063c92,Rebekah Williams,Rodriguez-Knight,lgonzalez@example.com,(289)805-1688,Contacted
LEAD8f60d5dc,CMPb0063c92,Beth Pierce,Webster and Sons,justin76@example.org,6693034847,Qualified
LEADf44047e1,CMPb0063c92,Jason Chavez,"Norris, Jackson and Hill",kari78@example.org,+1-514-331-7004,Qualified
LEADa776e5ee,CMPb0063c92,John Wilson,Duran-Edwards,smithjason@example.com,(230)733-7758x92537,Contacted
LEAD701264a5,CMPb0063c92,Ruth Knight,"Brown, Kirby and Osborne",rachael78@example.net,001-668-284-0181x960,Contacted
LEAD4583da4c,CMPb0063c92,Daniel Hancock,Shannon Ltd,trevor64@example.net,5746687766,Qualified
LEAD78260fd8,CMPb0063c92,Heather Mccann,"Thompson, Douglas and Bailey",wilsonanthony@example.org,(288)746-7770x816,New
LEAD0437a9fc,CMPb0063c92,Jason Williams,"Turner, Hernandez and Preston",vskinner@example.org,+1-939-890-0888x582,Contacted
LEAD91483af6,CMPb0063c92,Kristi Powers,Moore PLC,omann@example.com,4836357189,Converted
LEADc3495872,CMPb0063c92,Katherine Roberts,"Sandoval, Heath and Martinez",hmurphy@example.com,001-222-249-4623x3652,Converted
LEADe236c05b,CMPb0063c92,Nicole Haynes,Stephens-Hammond,seanrice@example.org,(927)458-8474x69015,Contacted
LEADd8132d10,CMPb0063c92,Steven Freeman,"Coffey, Martinez and Ellison",davidrowland@example.org,(510)631-1121,Contacted
LEADd71d076a,CMPb0063c92,Rebecca Santiago,Lane-Jensen,jacob05@example.net,001-537-351-7750,Contacted
LEAD11ed49a1,CMPb0063c92,John Strickland,Beasley Group,cohenalexander@example.org,760-525-4301,Qualified
LEAD469a40a4,CMPb0063c92,David Marsh,Dean-Bell,jeffreymeyers@example.net,+1-782-849-9755x735,Contacted
LEAD76b3e8be,CMPb0063c92,Rebecca Smith,Espinoza Ltd,scox@example.org,+1-715-428-9056,Converted
LEAD740afbac,CMPb0063c92,Michelle Chapman,Rowe-Anderson,kallen@example.com,(409)887-7096,Contacted
LEADb4c750d9,CMPb0063c92,Adam Henson,"Harris, Yang and Duncan",joshua72@example.net,001-545-353-4510x68877,Converted
LEADd753b6db,CMPb0063c92,Matthew Owens,"Wright, Bishop and Coleman",lori98@example.com,5159282013,Qualified
LEADb0fe108c,CMPb0063c92,Mr. Brett Gonzalez,Davis Ltd,jzavala@example.com,217-629-8482x9310,New
LEAD2cfcfd0a,CMPb0063c92,Nicholas Carney,Holmes-Harris,jill36@example.net,+1-721-393-6434x224,Qualified
LEAD03cb29d6,CMPb0063c92,Holly Becker DVM,"Castaneda, Fisher and Nixon",sandragray@example.org,(549)320-5047x5929,Contacted
LEAD4ec45771,CMPb0063c92,Chelsea Jimenez,Long-Jones,garcialauren@example.org,436-233-7303,Qualified
LEADf346b587,CMPb0063c92,Jane Brown,Jordan-Ward,ortizlisa@example.com,365-556-5188x81986,New
LEADaaaafa50,CMPb0063c92,Billy Hill,Lane-Ramirez,hudsonthomas@example.com,+1-381-914-1343x5943,New
LEAD52b8d7b0,CMP6e48852e,Jason Garcia,Snow LLC,richard70@example.org,001-290-235-5327x7084,New
LEAD526c06d8,CMP6e48852e,Kristen Massey,Fritz Ltd,mmurphy@example.org,814-662-2292x445,Qualified
LEAD5fcf51d4,CMP6e48852e,Glen Lopez,Harrison-Ferguson,dawnjones@example.org,359-630-2758x73514,Converted
LEADcbd697a5,CMP6e48852e,Ronald Lawson,"Smith, Moore and Cole",cynthiacoffey@example.net,892.760.9237,Contacted
LEAD522a51f2,CMP6e48852e,Sherry Maldonado,Dixon PLC,curtis71@example.org,001-470-827-3126x9980,Converted
LEADfe06f7b1,CMP6e48852e,Taylor Mcclure,"Lynch, Yang and Brown",julienelson@example.com,(244)578-0056,Qualified
LEAD955cf364,CMP6e48852e,Connie Luna,"Kelley, Nelson and Ray",markrosario@example.com,001-720-349-5521,Contacted
LEAD2caab334,CMP6e48852e,Michael Fox,Johnson-Cunningham,harrelllisa@example.com,(799)421-2440x557,New
LEAD1155eef2,CMP6e48852e,Jim Richardson,"Johnson, Wilson and Fitzpatrick",courtneydavis@example.com,509.662.8955,Converted
LEADcebda701,CMP6e48852e,Rachael Gallegos,"Lucas, Flores and Williams",casey67@example.org,001-846-228-0242,Qualified
LEAD983a9fa6,CMP6e48852e,Jeremy Werner,Duncan PLC,latoyaherrera@example.com,(730)978-9785,Converted
LEADb2d13ea6,CMP6e48852e,Thomas Landry,Shannon-Obrien,npowell@example.org,(760)564-0430x9445,New
LEADd51ff52b,CMP6e48852e,Bridget Waller,"Riley, Brown and Powell",tbaker@example.org,+1-650-470-0550,Contacted
LEADe8a9f6b7,CMP6e48852e,Rachel Petersen,Nelson LLC,laura67@example.org,932-398-4034x64053,Contacted
LEADdb0e544c,CMP6e48852e,Becky Cook,"Clark, Boyle and Morgan",villarrealjuan@example.org,001-910-233-1219x099,Qualified
LEADd7664f0d,CMP6e48852e,Jennifer Ford,Miller-Hall,oparks@example.net,554.378.0959x773,Contacted
LEAD2f6fa2b9,CMP6e48852e,Andrew Glover,Knapp-Stout,frankschaefer@example.org,001-580-462-4583x38813,Contacted
LEAD6a9f9709,CMP6e48852e,Carlos Bowers,Rose-Warren,sandra07@example.org,(516)318-9199x538,New
LEAD3778df83,CMP6e48852e,Shawn Klein,Jenkins-Cooper,johnsondavid@example.org,258-895-4113x449,Converted
LEAD671744cd,CMP6e48852e,Brandi Parker,Barrett Ltd,dawntaylor@example.com,851-655-0614,Converted
LEAD0cf84223,CMP6e48852e,Samuel Stephenson,Bailey-Cox,heatherwade@example.net,(977)777-8590x22280,Qualified
LEAD0fd46a77,CMP6e48852e,Claire Santos,Flores-Fields,tracycampbell@example.org,241-202-4982,New
LEADe0788d70,CMP6e48852e,Catherine Combs,"Rodriguez, Alexander and Williams",joseph60@example.org,001-564-919-4172,Qualified
LEAD46a0ae31,CMP6e48852e,John Little,Conley and Sons,ashley63@example.com,+1-850-873-8401x0414,Contacted
LEADae9c6d5c,CMP6e48852e,Susan Warren,Johnson Ltd,zjohnson@example.net,+1-829-730-1973,Qualified
LEAD64db325f,CMP6e48852e,Michael Hensley,"Hensley, Mcdonald and Watson",adkinscarrie@example.net,(651)377-1815,Contacted
LEAD48a87748,CMP6e48852e,Christopher Young,"Williams, Hardy and Patel",tonya22@example.com,001-285-665-0273,Qualified
LEAD0ce7ab28,CMP6e48852e,Mary Jackson,Eaton Inc,jaredrangel@example.org,001-477-581-9196x692,Qualified
LEAD92c60ee8,CMP6e48852e,Janet French,Austin Group,wbennett@example.net,001-396-713-8051x15542,Converted
LEADad08c1ef,CMP6e48852e,Miss Laura Zimmerman DVM,Thompson-Reed,williamwright@example.org,383.372.5660,Qualified
LEAD9acad036,CMP6e48852e,Diana Hernandez,Irwin-Griffin,tayloranne@example.org,900-610-3071,New
LEAD69db86fd,CMP6e48852e,Diana Moore,Vazquez-Price,coxangela@example.net,943.512.1448x679,Contacted
LEADce7173c5,CMP6e48852e,Joseph Ward,"Patel, Wilson and Ellis",modonnell@example.com,584-430-4355x743,New
LEAD23046381,CMP6e48852e,Justin Williams,"Dillon, Smith and Ward",charleswhite@example.net,(383)248-6763,Qualified
LEADf244b01e,CMP6e48852e,Emily Nguyen,"Alvarez, Myers and Campbell",theresakennedy@example.net,+1-723-899-5821x588,New
LEADf034d662,CMP6e48852e,William Cox,Jones Group,james87@example.net,+1-578-948-3619,New
LEAD1353364d,CMP6e48852e,Suzanne Walker,"Vincent, Murphy and Carpenter",dmorris@example.org,838-337-3328,Contacted
LEAD739c181b,CMP6e48852e,Jesus Young,Burton-Roth,lambertjulia@example.org,(619)403-5767,Qualified
LEADaac3b4cc,CMP6e48852e,Sabrina Ruiz,Snyder-Gilbert,angelica98@example.net,+1-329-832-4165x9769,Converted
LEADc9e3fa6c,CMP6e48852e,Christopher Brown,Baker LLC,dominiqueriley@example.net,595.358.8696x122,New
LEADd78321c7,CMP6e48852e,Kelly Collins,Wells Inc,wanda07@example.net,826-649-3759,Converted
LEAD8af245ac,CMP6e48852e,Amanda Cox,Chandler Ltd,kaylee40@example.com,(201)768-4334x11568,New
LEAD8bff11c9,CMP6e48852e,Matthew Smith,"Stewart, Anderson and Reeves",qstark@example.org,+1-440-954-9972x1498,Contacted
LEADdf277c71,CMP6e48852e,Alexander Castro,Garza-Mckenzie,cruzmichael@example.com,+1-238-985-2673,Converted
LEAD1a91790e,CMP6e48852e,Debbie Kennedy,Turner LLC,brianjackson@example.org,893-540-7925x90882,Qualified
LEADdfa2c75e,CMP6e48852e,Shawn Buck,Koch LLC,brianna89@example.org,001-965-602-2167x30961,Qualified
LEAD1665c00b,CMP6e48852e,Michael Miller,Jenkins-Kelly,dakota08@example.net,977.901.0291x64424,New
LEAD71039eb6,CMP6e48852e,Dr. Jaime Howard,Gomez-Moore,stanleytaylor@example.com,811.231.5429x3619,Converted
LEAD72e0bd0e,CMP6e48852e,Christopher Gould,"Farmer, Vaughn and Little",wardbrianna@example.net,(314)498-7089,Converted
LEAD3ceb5d2b,CMP6e48852e,Victoria Smith,Huerta-Santiago,pamelaallen@example.net,001-966-311-6988x1089,New
LEAD2d7a9960,CMP6e48852e,Jeffrey Bishop,Palmer-Williams,taylorchristine@example.net,329.854.4001x398,Contacted
LEADe50f1a2e,CMP6e48852e,Brian Ramirez,Shelton-Hawkins,wayne51@example.net,(824)452-6517,New
LEAD7185924a,CMP6e48852e,Shannon Rice,"Gonzalez, Snyder and Hood",gailmurphy@example.net,001-387-394-1235x3038,Converted
LEAD3f6debd2,CMP6e48852e,Gabriel Lane,"Farley, Thomas and Bullock",tylersantos@example.net,381-443-8002x13722,Converted
LEAD265b0c71,CMP6e48852e,Ashley Yu,"Riddle, Cannon and Evans",christinemartinez@example.org,001-491-461-2289x813,New
LEAD7ced79b6,CMP6e48852e,Joshua Chen,"Gonzalez, Bender and Johnson",sdodson@example.com,376.311.2813x089,Contacted
LEAD35ff1ccc,CMP6e48852e,Brian Bell,"Reyes, Kennedy and Clark",lovemelissa@example.com,247.687.5063,Qualified
LEADd2564dad,CMP6e48852e,Carol Gray,Hanna-Everett,joshua65@example.com,001-677-437-2641x75281,New
LEAD7f94e0f4,CMP6e48852e,Rachel Martin,Hayes Group,dale50@example.org,001-307-350-6000,Converted
LEAD274f9a22,CMP6e48852e,Grace Velasquez,"Chase, Crosby and Brown",john62@example.com,588.804.1578x19735,Contacted
LEAD1f1885e0,CMP6e48852e,Rachel Roy,Bruce PLC,okirk@example.com,+1-893-690-6475,Qualified
LEAD1927aa88,CMP6e48852e,Adam Edwards,Holland and Sons,eedwards@example.com,467.404.8830x0424,Converted
LEAD8e26dbb7,CMP6e48852e,Kayla Robinson,"Wagner, Anderson and Wall",younglisa@example.net,4964815615,Qualified
LEAD5203943e,CMP6e48852e,Melanie Johnson,"Patterson, Koch and Hicks",kimberlyjohnson@example.net,734.909.5548x993,Contacted
LEAD0d669e83,CMP6e48852e,Joshua Gregory,Baldwin-Mason,stephenkelley@example.org,3846216761,New
LEADae47d0f1,CMP6e48852e,Arthur Reid,"Carter, Moore and Salazar",david73@example.net,691.768.0508,Qualified
LEAD24ea61da,CMP6e48852e,Melissa Livingston,Moran-Petersen,cgray@example.org,+1-509-340-9739x73547,New
LEAD27e5da50,CMP6e48852e,Gerald Williams,Crawford-Miller,torresdavid@example.net,+1-291-615-9511x83362,Qualified
LEAD6ab7729a,CMP6e48852e,Zachary Miller,Conway-Aguilar,russellmelanie@example.net,(735)905-1813,Contacted
LEAD6167b291,CMP6e48852e,Aaron Lewis,"Grant, Shaw and Frazier",woodjennifer@example.net,001-941-641-5701x62057,Qualified
LEAD96c47da3,CMP6e48852e,Keith Espinoza,Cantrell LLC,bellkimberly@example.com,(415)629-2799,New
LEAD406a8a92,CMP6e48852e,Ronnie Gibson,Joseph-Barnes,fhickman@example.org,+1-492-206-4357,Converted
LEAD14afbc0f,CMP6e48852e,Daniel Molina,Pierce-Johnson,jasonbrown@example.com,240.817.9021x8874,New
LEAD7bfecd2c,CMP6e48852e,Hannah Hill,Wright-Harrison,amanda66@example.org,310-508-3984,Qualified
LEADf66b34fc,CMP6e48852e,Casey Jones,"Maynard, Miranda and Weiss",tiffanyrodriguez@example.net,702.474.9556x99529,Converted
LEAD32db6708,CMP6e48852e,Nicole Swanson,"Wells, Mitchell and Higgins",twalker@example.net,(802)685-0486,New
LEAD3f6e5f14,CMP6e48852e,Karen Martin,Nguyen-Kennedy,ashleyrodriguez@example.net,8534489240,New
LEAD503a880c,CMP6e48852e,Matthew Ortiz,Kennedy-Jones,jacobmitchell@example.com,998.772.5675x0988,Converted
LEAD17682b8c,CMP6e48852e,Monica Ramirez,Taylor LLC,schneiderjoshua@example.com,(562)407-4369,Contacted
LEADb5be0d66,CMP6e48852e,Samantha Moore,Davidson Ltd,james37@example.com,8012302788,Converted
LEAD54804991,CMP6e48852e,Matthew Sharp,Hernandez LLC,brycegarza@example.org,+1-903-343-4624x44430,New
LEAD882e58f7,CMP6e48852e,Alyssa Willis,"Miranda, Cooper and Wagner",xjohnson@example.net,+1-453-742-7203x336,Contacted
LEADb5f82d45,CMP6e48852e,Allison Lee,"Riley, Crosby and Liu",angela64@example.net,001-609-967-1191x09073,New
LEADb0d6593b,CMP6e48852e,Mrs. Traci Wilson,Guerrero-Ruiz,lanekelly@example.org,934.399.9574,Converted
LEADce948053,CMP6e48852e,Trevor Miller,Williams-Allen,bennettkimberly@example.net,335.344.0150x760,Contacted
LEAD22484009,CMP6e48852e,Philip Ritter,"Williams, Cabrera and Kelly",alexandergibbs@example.org,(990)516-1829x927,Qualified
LEADb499f80d,CMP6e48852e,Angela Preston,Kaufman-Green,qferguson@example.com,887-357-8058x57182,Qualified
LEAD3e0b67e1,CMP6e48852e,Joseph Meyer,"Ford, Curtis and Garcia",tanyarodriguez@example.net,534-321-9005x189,Converted
LEAD8fb137e5,CMP6e48852e,Jane Keller,"Morales, Smith and Smith",jamesamber@example.org,(423)203-1105x59416,Converted
LEAD79117be7,CMP5f232395,Trevor Dillon,Oliver Group,salinasbarbara@example.net,001-784-571-7539,Contacted
LEADfcdf411a,CMP5f232395,Brandon Ochoa,Jensen-Thomas,kimberlyporter@example.com,001-583-752-9159x95284,Contacted
LEAD27d7bfe0,CMP5f232395,Brandon Mckee,"Kelly, Lopez and Lawson",bryanclark@example.org,472.609.8550,Converted
LEAD6cc9edc5,CMP5f232395,Paul Morris,"Kelly, Johnson and Leonard",howardjuan@example.org,9923442269,Qualified
LEAD822f2815,CMP5f232395,Timothy Thompson,Grant-Young,uhays@example.net,606.945.7184,Qualified
LEADde0fc7a2,CMP5f232395,Kimberly Collins,Cooper-Stewart,henrytanner@example.com,932.858.7897x53003,Qualified
LEAD01de11ba,CMP5f232395,Jennifer Wilson,Murphy Inc,charlessmith@example.com,+1-531-305-8010,Contacted
LEADf274f49f,CMP5f232395,Lisa Williamson,Galloway-Clark,dgardner@example.net,(640)200-7957,New
LEAD0345b891,CMP5f232395,Laura Poole,"Nelson, Cox and Dennis",shawnatkinson@example.com,5184201199,Qualified
LEADcbf2e180,CMP5f232395,Alicia Garcia,"Young, Miller and Ross",ryan45@example.org,4009183122,Converted
LEAD2933ff33,CMP5f232395,Jasmine Clark,Deleon PLC,nealstephanie@example.net,(484)550-8873x88875,Contacted
LEAD54d82fd1,CMP5f232395,Nancy Carlson,"Pitts, Jenkins and Guerrero",nflores@example.net,+1-821-217-5563x35609,Contacted
LEAD942c4f3a,CMP5f232395,Yolanda Martin,Coleman-Chavez,emilydodson@example.org,(894)911-7781x06223,Contacted
LEAD47e41d8e,CMP5f232395,Melissa Walker,"Lawrence, Carter and Morris",steveyoung@example.org,001-683-818-2067x432,Converted
LEADa1c8772d,CMP5f232395,Mark Baker,Rodriguez-Short,millermichael@example.com,5692838300,New
LEAD98cc1a63,CMP5f232395,Lucas Johnston,Herring and Sons,watsonrichard@example.com,610.501.0688x80949,Contacted
LEAD697c8229,CMP5f232395,Evan Smith,Walker LLC,kelly91@example.net,(601)659-3692x3442,New
LEAD22fa8940,CMP5f232395,Stephanie Figueroa,"Mason, Parker and Day",griffinanthony@example.net,622.458.7206x799,Qualified
LEAD50ed569a,CMP5f232395,Mrs. Emily Richard,"Rice, Reed and Weiss",dianaweber@example.org,480.305.4663x109,New
LEAD322c6dbb,CMP5f232395,Andrea Herrera,Gross Ltd,ramireztonya@example.com,+1-410-741-2373,Qualified
LEAD3a7ed401,CMP5f232395,Jerry Hall,Cross Ltd,njackson@example.org,5085303747,New
LEADb0980c65,CMP5f232395,Eric Mcclain,Smith-Leach,emilyallison@example.net,4993928024,Contacted
LEAD78c6bd26,CMP5f232395,Kevin Tran,Holloway-Gray,charlesvasquez@example.net,(209)957-1606,Qualified
LEADe13c8b7b,CMP5f232395,Andrea Wade,Scott Group,ulong@example.net,+1-260-812-6119x70695,Converted
LEADc9102de8,CMP5f232395,Stephen Hall,"Williams, Smith and Smith",andrew66@example.com,(669)354-2448x34837,Contacted
LEADb39a844c,CMP5f232395,Paul Walker,Garcia Ltd,brian44@example.com,730-893-2809x6278,Converted
LEAD7467c93e,CMP5f232395,Savannah Mann,"Waller, Carey and Williams",ysmith@example.org,001-705-249-8433x264,Qualified
LEAD6cbea3ba,CMP5f232395,Brianna Johnston,Anderson and Sons,abullock@example.net,001-362-225-6132,Contacted
LEADc0a0d29a,CMP5f232395,Jason Stewart,"Sullivan, Tucker and Moran",mackmark@example.org,(863)775-6939x8066,Converted
LEAD5fa55b0e,CMP5f232395,Ashley Roy,Smith and Sons,jonesryan@example.net,+1-938-723-5776,Contacted
LEAD1eb13cd5,CMP5f232395,Seth Cook,"Wright, Avila and Sharp",lreyes@example.org,224-685-0234,Qualified
LEADa6d30444,CMP5f232395,Dustin Joseph,Griffin Inc,ivandavis@example.com,(889)504-2115x4764,Converted
LEAD5832fd59,CMP5f232395,Dakota Chan,Davis LLC,jamesparks@example.net,852.241.8306,Converted
LEAD9d689bb8,CMP5f232395,Clinton Norton,"Clements, Sanchez and Schneider",raymond48@example.net,273.264.3040x30805,Converted
LEAD2060b4e1,CMP5f232395,Kyle Shaffer,Nelson and Sons,ygordon@example.net,001-814-949-4930x99816,Converted
LEADf9b67bbd,CMP5f232395,Samuel Brown,Henderson and Sons,roliver@example.net,6627082748,Contacted
LEAD4aef6d5a,CMP5f232395,Rachel Mendoza,"Atkins, Woodard and Adams",nicole05@example.com,948.243.7214x8912,Qualified
LEAD0219703b,CMP5f232395,Donald Guzman,Sheppard-Jones,dalvarez@example.com,+1-238-382-3503,New
LEAD4da8989b,CMP5f232395,Michelle Owens,"Olson, Alexander and Richards",lnorris@example.org,001-334-941-7244x61267,New
LEADdbf4487d,CMP5f232395,Johnny Chapman,Carroll LLC,xrose@example.net,+1-648-425-8739,Converted
LEAD5935c295,CMP5f232395,Timothy Rodgers,Mcclain-Mendoza,nguyenamy@example.net,001-403-981-0849x87190,Converted
LEAD339155c0,CMP5f232395,Casey Russell,"Rodriguez, Carrillo and Stein",stacey04@example.com,(246)591-4950x4138,New
LEAD7a4b411a,CMP5f232395,Tanner Torres,Williams-Brown,wrios@example.org,001-302-355-0188,Qualified
LEADf2c9a94c,CMP5f232395,Caleb Allen,Schmidt Ltd,myoung@example.com,549-778-1155x2262,Contacted
LEADcd2215ea,CMP5f232395,Kevin Peterson,Parker-Taylor,natalie01@example.net,7873170979,Qualified
LEADa484de90,CMP5f232395,Jared Hunter,"Francis, Gutierrez and Pacheco",nicoleday@example.com,(357)374-8112,Converted
LEAD031c95d5,CMP5f232395,Nathaniel Macdonald,Martinez LLC,michellerichardson@example.com,733-744-9859x08782,Converted
LEAD7405b931,CMP5f232395,Nancy Stewart,Mata Ltd,amber82@example.com,511.444.8948x8503,New
LEADbbc9a8d3,CMP5f232395,Anthony Nielsen,Scott LLC,nicoleharrell@example.net,(452)829-3313,Converted
LEAD0d8a9187,CMP5f232395,Terri Singleton,Mcdaniel Group,catherineblair@example.net,001-486-523-8783x87532,Converted
LEADe8c5ae22,CMP5f232395,Denise Townsend,West-Byrd,browndavid@example.org,849-797-5531,New
LEAD07319e09,CMP5f232395,Danny Cameron,Sims and Sons,brandyjohnson@example.net,584.724.2873,New
LEADe39ecf45,CMP5f232395,Tony Wang,"Green, Perry and Shields",madeline11@example.com,+1-691-495-0070x704,New
LEADebbe5d63,CMP5f232395,Robert Jordan,Harris PLC,jeremy19@example.net,+1-328-227-3906,Contacted
LEADca39004b,CMP5f232395,William Bailey,Shaw-Caldwell,ronaldmoore@example.org,679-207-0396x6118,New
LEAD9754e981,CMP5f232395,Jeffrey Brown,"Macdonald, Peterson and Simpson",david60@example.org,(285)929-3715,Contacted
LEADd5eb3d85,CMP5f232395,Richard Wallace,"Ford, Gonzalez and Hughes",gregorypeterson@example.org,601-520-7398x467,Qualified
LEAD8c150049,CMP5f232395,Patrick Williams,Houston-Ruiz,warrenkaren@example.com,323-275-9996,Qualified
LEAD9059fcff,CMP5f232395,Matthew Nichols,Black and Sons,ewinters@example.com,630-274-1222x1774,Qualified
LEAD17d7d300,CMP5f232395,Molly Bradley,Johnson PLC,victoriayoung@example.net,411-351-7864,Contacted
LEAD5678d556,CMP5f232395,Jennifer Newton,Smith and Sons,antonio57@example.org,223-473-4111,Converted
LEADab997e7f,CMP5f232395,Janet Duncan,"Rodriguez, Miller and Turner",sararhodes@example.net,(985)968-6012x602,Contacted
